"sample_id","run_id","sample_year","plate","lane_sample","site_code_raw","site_code","sample_type_original","sample_type","forward_filename","reverse_filename","forward_path","reverse_path","include","is_control","control_type","metadata_source","metadata_row","mapping_status","normalization_note","biosample_accession","sra_run_accession","forward_file","reverse_file","input","filtered","denoised_forward","denoised_reverse","merged","nonchim"
"hja2016_168","HJA2016_Plate2",2016,"Plate2","S42","WS3-4","WS3-4","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",185,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_168_S42_L001_R2_001.fastq.gz",318,238,222,227,196,196
"hja2016_169","HJA2016_Plate2",2016,"Plate2","S43","WS3-2","WS3-2","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_169_S43_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_169_S43_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_169_S43_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_169_S43_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",183,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_169_S43_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_169_S43_L001_R2_001.fastq.gz",89378,82912,77738,78274,66772,65373
"hja2016_170","HJA2016_Plate2",2016,"Plate2","S44","WS3-3","WS3-3","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_170_S44_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_170_S44_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_170_S44_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_170_S44_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",184,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_170_S44_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_170_S44_L001_R2_001.fastq.gz",106363,99291,94790,95246,84149,83233
"hja2016_171","HJA2016_Plate2",2016,"Plate2","S45","WS3-5","WS3-5","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_171_S45_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_171_S45_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_171_S45_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_171_S45_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",186,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_171_S45_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_171_S45_L001_R2_001.fastq.gz",306,154,131,128,116,116
"hja2016_174","HJA2016_Plate2",2016,"Plate2","S46","WS1_S8","WS1-8","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_174_S46_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_174_S46_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_174_S46_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_174_S46_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",181,"MATCHED_NORMALIZED_SITE_CODE","Normalized WS1_S8 to master-data site code WS1-8.",,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_174_S46_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_174_S46_L001_R2_001.fastq.gz",7924,7320,7099,7078,6601,6532
"hja2016_176","HJA2016_Plate2",2016,"Plate2","S47","WS1-2","WS1-2","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_176_S47_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_176_S47_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_176_S47_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_176_S47_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",175,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_176_S47_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_176_S47_L001_R2_001.fastq.gz",193,100,78,78,65,64
"hja2016_177","HJA2016_Plate2",2016,"Plate2","S48","WS1-3","WS1-3","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_177_S48_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_177_S48_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_177_S48_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_177_S48_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",176,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_177_S48_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_177_S48_L001_R2_001.fastq.gz",115104,107187,103289,103376,92077,91368
"hja2016_179","HJA2016_Plate2",2016,"Plate2","S49","WS1-5","WS1-5","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_179_S49_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_179_S49_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_179_S49_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_179_S49_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",178,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_179_S49_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_179_S49_L001_R2_001.fastq.gz",55983,52702,51149,51125,46666,46471
"hja2016_180","HJA2016_Plate2",2016,"Plate2","S50","WS1-6","WS1-6","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_180_S50_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_180_S50_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_180_S50_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_180_S50_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",179,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_180_S50_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_180_S50_L001_R2_001.fastq.gz",153801,143341,138845,138922,126774,125211
"hja2016_181","HJA2016_Plate2",2016,"Plate2","S51","177","177","Sediment","stream sediment","GSF2238-Lennon-Plate2-hja2016_181_S51_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_181_S51_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_181_S51_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_181_S51_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-env_data_clean.csv",161,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_181_S51_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_181_S51_L001_R2_001.fastq.gz",114241,106507,102358,102516,91138,90331
"hja2016_183","HJA2016_Plate1",2016,"Plate1","S56","HJA-2016_soil_01","HJA-2016_soil_01","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate1-hja2016_183_S56_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_183_S56_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_183_S56_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_183_S56_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",2,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_183_S56_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_183_S56_L001_R2_001.fastq.gz",1140428,990477,966341,964012,834793,804564
"hja2016_184","HJA2016_Plate1",2016,"Plate1","S57","HJA-2016_soil_03","HJA-2016_soil_03","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate1-hja2016_184_S57_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_184_S57_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_184_S57_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_184_S57_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",4,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_184_S57_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_184_S57_L001_R2_001.fastq.gz",105090,92184,87367,87055,69977,68951
"hja2016_185","HJA2016_Plate1",2016,"Plate1","S58","HJA-2016_soil_04","HJA-2016_soil_04","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate1-hja2016_185_S58_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_185_S58_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_185_S58_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_185_S58_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",5,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_185_S58_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_185_S58_L001_R2_001.fastq.gz",75813,64569,62240,59911,46710,46147
"hja2016_188","HJA2016_Plate1",2016,"Plate1","S59","HJA-2016_soil_07","HJA-2016_soil_07","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate1-hja2016_188_S59_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_188_S59_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_188_S59_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_188_S59_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",8,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_188_S59_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_188_S59_L001_R2_001.fastq.gz",78454,68816,66450,65916,55293,53759
"hja2016_189","HJA2016_Plate1",2016,"Plate1","S60","HJA-2016_soil_08","HJA-2016_soil_08","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate1-hja2016_189_S60_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_189_S60_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_189_S60_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_189_S60_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",9,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_189_S60_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_189_S60_L001_R2_001.fastq.gz",202234,181913,177435,176654,153848,151838
"hja2016_190","HJA2016_Plate1",2016,"Plate1","S61","HJA-2016_soil_09","HJA-2016_soil_09","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate1-hja2016_190_S61_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_190_S61_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_190_S61_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_190_S61_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",10,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_190_S61_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_190_S61_L001_R2_001.fastq.gz",55661,46603,44692,44174,35249,34900
"hja2016_191","HJA2016_Plate1",2016,"Plate1","S62","HJA-2016_soil_10","HJA-2016_soil_10","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate1-hja2016_191_S62_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate1-hja2016_191_S62_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_191_S62_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate1-hja2016_191_S62_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",11,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_191_S62_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate1-hja2016_191_S62_L001_R2_001.fastq.gz",72822,62292,59362,58574,46107,45834
"hja2016_193","HJA2016_Plate2",2016,"Plate2","S52","HJA-2016_soil_12","HJA-2016_soil_12","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_193_S52_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_193_S52_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_193_S52_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_193_S52_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",13,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_193_S52_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_193_S52_L001_R2_001.fastq.gz",110905,103023,99116,99575,89982,87552
"hja2016_194","HJA2016_Plate2",2016,"Plate2","S53","HJA-2016_soil_13","HJA-2016_soil_13","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_194_S53_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_194_S53_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_194_S53_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_194_S53_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",14,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_194_S53_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_194_S53_L001_R2_001.fastq.gz",81619,76148,72255,72644,62036,61413
"hja2016_195","HJA2016_Plate2",2016,"Plate2","S54","HJA-2016_soil_14","HJA-2016_soil_14","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_195_S54_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_195_S54_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_195_S54_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_195_S54_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",15,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_195_S54_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_195_S54_L001_R2_001.fastq.gz",455563,424325,415951,414458,373785,363982
"hja2016_196","HJA2016_Plate2",2016,"Plate2","S55","HJA-2016_soil_16","HJA-2016_soil_16","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_196_S55_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_196_S55_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_196_S55_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_196_S55_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",17,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_196_S55_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_196_S55_L001_R2_001.fastq.gz",1383715,1278650,1250091,1250765,1133588,1104671
"hja2016_197","HJA2016_Plate2",2016,"Plate2","S56","HJA-2016_soil_17","HJA-2016_soil_17","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_197_S56_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_197_S56_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_197_S56_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_197_S56_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",18,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_197_S56_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_197_S56_L001_R2_001.fastq.gz",61470,56602,53553,53566,45765,45147
"hja2016_198","HJA2016_Plate2",2016,"Plate2","S57","HJA-2016_soil_18","HJA-2016_soil_18","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_198_S57_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_198_S57_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_198_S57_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_198_S57_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",3,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_198_S57_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_198_S57_L001_R2_001.fastq.gz",248484,231839,222239,222949,195527,190457
"hja2016_199","HJA2016_Plate2",2016,"Plate2","S58","HJA-2016_soil_19","HJA-2016_soil_19","Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_199_S58_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_199_S58_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_199_S58_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_199_S58_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",16,"MATCHED",,,,"/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_199_S58_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_199_S58_L001_R2_001.fastq.gz",166448,154737,150075,150210,135718,133349
"hja2016_200","HJA2016_Plate2",2016,"Plate2","S59",,,"Terrestrial soil","terrestrial soil","GSF2238-Lennon-Plate2-hja2016_200_S59_L001_R1_001.fastq.gz","GSF2238-Lennon-Plate2-hja2016_200_S59_L001_R2_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_200_S59_L001_R1_001.fastq.gz","sequences/GSF2238-Lennon-Plate2-hja2016_200_S59_L001_R2_001.fastq.gz",TRUE,FALSE,,"data/hja-synoptic_env-data-soils.csv",,"REVIEW_UNRESOLVED_SITE","Missing from local sample list; NCBI BioSample SAMN12129905 identifies a soil metagenome, but the soil site is unresolved.","SAMN12129905","SRR9592656","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_200_S59_L001_R1_001.fastq.gz","/mnt/scratch/wisnoskilab/GitHub/hja-synoptic/sequences/GSF2238-Lennon-Plate2-hja2016_200_S59_L001_R2_001.fastq.gz",324806,298553,289172,289301,254900,249607
